una;00:51:08.110;RI
relazione;00:51:09.110;S
che;00:51:09.710;PR
mi;00:51:09.890;PC
descrive;00:51:09.890;V
le;00:51:10.640;RD
parti;00:51:11.270;S
che;00:51:11.810;PR
saranno;00:51:11.900;VA
chiamate;00:51:11.900;V
intestazioni;00:51:13.580;S
di;00:51:14.270;E
questa;00:51:14.600;DD
ricevuta;00:51:14.900;S
è;00:51:15.890;V
un;00:51:15.890;RI
insieme;00:51:16.460;E
di;00:51:16.730;E
righe;00:51:17.090;S
di;00:51:17.120;E
dettaglio;00:51:17.900;S
che;00:51:17.930;PR
mi;00:51:17.930;PC
i;00:51:19.350;RD
singoli;00:51:19.950;A
oggetti;00:51:20.040;S
che;00:51:20.640;PR
uno;00:51:20.910;PI
ha;00:51:20.940;VA
comprato;00:51:20.940;V
utilizzato;00:51:22.860;V
il;00:51:22.980;RD
ristorante;00:51:24.020;S
non;00:51:25.310;BN
ragioniamo;00:51:25.310;V
sul;00:51:26.490;E+RD
perché;00:51:26.850;CS
sul;00:51:27.090;E+RD
percome;00:51:27.510;S
adesso;00:51:27.990;B
cerchiamo;00:51:27.990;V
di;00:51:28.650;E
capire;00:51:28.740;V
come;00:51:29.220;CS
funziona;00:51:29.910;V
il;00:51:29.940;RD
modello;00:51:30.090;S
nelle;00:51:30.090;E+RD
sue;00:51:30.870;AP
parti;00:51:31.470;S
costituenti;00:51:35.390;V
poi;00:51:36.800;B
problema;00:51:38.360;S
c;00:51:38.360;S
';00:51:38.360;FB
è;00:51:38.360;V
però;00:51:39.660;B
un;00:51:39.780;RI
problema;00:51:39.870;S
grosso;00:51:40.410;A
di;00:51:40.830;E
anticipo;00:51:41.340;S
del;00:51:41.340;E+RD
modello;00:51:41.910;V
relazionale;00:51:41.910;A
il;00:51:44.760;RD
fatto;00:51:45.150;S
che;00:51:45.300;CS
a;00:51:45.330;E
volte;00:51:45.810;S
devo;00:51:46.620;VM
rappresentare;00:51:46.620;V
l'assenza;00:51:48.060;S
di;00:51:48.210;E
informazione;00:51:49.520;S
questo;00:51:50.520;PD
è;00:51:50.550;V
il;00:51:50.550;RD
vero;00:51:51.080;A
cruccio;00:51:52.580;S
del;00:51:53.580;E+RD
modello;00:51:54.000;S
relazionale;00:51:54.240;A
un;00:51:54.240;RI
cruccio;00:51:55.020;V
in;00:51:55.260;E
generale;00:51:55.830;A
perché;00:51:56.040;CS
come;00:51:56.580;CS
faccio;00:51:56.880;V
a;00:51:56.880;E
rappresentare;00:51:57.570;V
qualcosa;00:51:57.840;PI
che;00:51:58.080;PR
non;00:51:58.230;BN
c;00:51:58.760;S
';00:51:58.760;FB
è;00:51:58.760;V
è;00:51:59.760;V
una;00:51:59.760;RI
contraddizione;00:52:00.360;S
interna;00:52:00.360;A
giusto;00:52:02.250;A
però;00:52:03.060;B
mi;00:52:03.150;PC
serve;00:52:03.660;V
perché;00:52:04.470;CS
ho;00:52:04.500;V
bisogno;00:52:04.500;S
di;00:52:04.830;E
sapere;00:52:04.920;V
se;00:52:05.310;CS
l'informazione;00:52:05.760;SP
c;00:52:06.150;S
';00:52:06.150;FB
è;00:52:06.150;V
o;00:52:06.180;CC
non;00:52:06.180;BN
c;00:52:06.830;S
';00:52:06.830;FB
è;00:52:06.830;V
soprattutto;00:52:07.830;B
meno;00:52:08.010;B
di;00:52:08.100;E
sapere;00:52:08.430;V
quando;00:52:08.430;CS
non;00:52:08.910;BN
c;00:52:09.500;S
';00:52:09.500;FB
è;00:52:09.500;V
allora;00:52:10.500;B
questa;00:52:10.890;DD
assenza;00:52:11.190;S
di;00:52:11.190;E
informazione;00:52:12.390;S
assumere;00:52:12.930;V
ruoli;00:52:12.990;S
diversi;00:52:12.990;A
purtroppo;00:52:14.460;B
nei;00:52:14.640;E+RD
database;00:52:16.100;S
assume;00:52:17.100;V
ruoli;00:52:17.100;S
diversi;00:52:18.000;DI
perché;00:52:18.690;S
in;00:52:18.810;E
alcuni;00:52:19.320;DI
casi;00:52:19.320;S
l'informazione;00:52:21.270;S
proprio;00:52:21.660;B
non;00:52:21.780;BN
esiste;00:52:22.130;V
in;00:52:22.130;E
altri;00:52:23.550;A
casi;00:52:23.730;S
le;00:52:24.270;RD
informazioni;00:52:24.930;S
non;00:52:25.110;BN
esiste;00:52:25.110;V
temporaneamente;00:52:26.340;B
magari;00:52:27.030;B
esisterà;00:52:27.450;V
più;00:52:27.450;B
avanti;00:52:28.460;B
allora;00:52:29.460;B
questa;00:52:31.130;DD
tabellina;00:52:32.130;S
che;00:52:32.310;CS
una;00:52:32.310;RI
così;00:52:32.880;B
per;00:52:33.210;E
ora;00:52:33.390;B
è;00:52:33.990;V
una;00:52:34.230;RI
tabella;00:52:34.530;S
che;00:52:34.860;PR
indica;00:52:34.860;V
una;00:52:36.540;RI
parte;00:52:37.410;S
un;00:52:38.310;RI
`;00:52:38.310;NO
anagrafica;00:52:38.310;S
di;00:52:38.550;E
una;00:52:38.670;RI
persona;00:52:38.670;S
e;00:52:40.200;CC
cita;00:52:40.620;V
il;00:52:40.740;RD
nome;00:52:40.890;S
il;00:52:41.370;RD
secondo;00:52:41.880;NO
nome;00:52:42.060;S
il;00:52:42.060;RD
cognome;00:52:43.580;S
ora;00:52:44.580;B
in;00:52:44.820;E
questo;00:52:45.210;DD
caso;00:52:45.630;S
è;00:52:45.660;V
certo;00:52:46.230;A
che;00:52:46.230;CS
ci;00:52:46.560;PC
sarà;00:52:46.830;V
un;00:52:47.070;RI
bel;00:52:47.370;A
numero;00:52:47.580;S
di;00:52:47.820;E
persone;00:52:48.360;S
che;00:52:48.480;PR
non;00:52:48.480;BN
hanno;00:52:48.780;V
un;00:52:49.020;RI
secondo;00:52:49.020;NO
io;00:52:49.859;PE
ad;00:52:49.950;E
esempio;00:52:50.040;S
mi;00:52:50.280;PC
chiamo;00:52:50.550;V
marco;00:52:50.580;S
non;00:52:51.150;BN
è;00:52:51.240;V
un;00:52:51.240;RI
secondo;00:52:51.839;E
nome;00:52:52.260;S
molti;00:52:52.950;PI
di;00:52:53.070;E
voi;00:52:53.099;PE
avranno;00:52:53.400;V
un;00:52:53.400;RI
secondo;00:52:54.240;NO
e;00:52:54.270;CC
un;00:52:54.300;N
terzo;00:52:54.390;NO
nome;00:52:54.390;S
quindi;00:52:55.680;B
pensate;00:52:56.400;V
banalmente;00:52:56.820;B
un;00:52:56.820;RI
`;00:52:56.820;NO
anagrafica;00:52:56.820;S
come;00:53:00.660;CS
la;00:53:00.750;RD
costruiscono;00:53:01.170;S
anagrafica;00:53:02.070;A
beh;00:53:02.760;B
devo;00:53:02.760;VM
progettarla;00:53:05.839;V+PC
immaginando;00:53:06.839;V
di;00:53:06.869;E
rappresentare;00:53:06.869;V
tutta;00:53:08.250;T
la;00:53:08.369;RD
realtà;00:53:09.349;S
quindi;00:53:10.349;B
immaginate;00:53:10.920;V
di;00:53:10.920;E
progettare;00:53:11.640;V
l'anagrafica;00:53:12.300;A
dei;00:53:12.599;E+RD
tumori;00:53:12.599;S
non;00:53:14.190;BN
so;00:53:14.280;V
se;00:53:14.310;CS
lo;00:53:14.580;PC
sapete;00:53:14.880;V
uno;00:53:15.240;PI
dei;00:53:15.780;E+RD
tentativi;00:53:15.780;S
per;00:53:17.849;E
ora;00:53:18.089;B
non;00:53:18.270;BN
andata;00:53:18.810;V
apporto;00:53:19.380;S
dei;00:53:19.710;E+RD
governi;00:53:20.310;S
è;00:53:20.310;VA
stato;00:53:20.640;V
quello;00:53:20.940;PD
di;00:53:21.060;E
costruire;00:53:21.660;V
un;00:53:21.720;RI
anagrafica;00:53:21.720;S
nazionale;00:53:23.040;S
non;00:53:23.910;BN
ci;00:53:24.030;PC
sono;00:53:24.300;VA
arrivati;00:53:24.810;V
per;00:53:24.810;E
tantissimi;00:53:25.560;PI
motivi;00:53:25.560;S
ma;00:53:26.970;CC
certamente;00:53:27.270;B
ogni;00:53:27.810;DI
comune;00:53:28.230;S
ha;00:53:28.260;V
la;00:53:28.440;RD
sua;00:53:28.440;AP
anagrafica;00:53:29.310;S
che;00:53:30.089;PR
registra;00:53:30.570;V
i;00:53:30.630;RD
cittadini;00:53:31.410;S
tra;00:53:31.410;E
parentesi;00:53:32.160;S
cittadini;00:53:33.030;A
residenti;00:53:33.300;A
bene;00:53:34.050;B
lì;00:53:34.050;B
qualche;00:53:34.950;DI
decisione;00:53:35.310;S
sarà;00:53:35.790;VA
stata;00:53:36.089;VA
presa;00:53:36.089;V
no;00:53:37.170;I
perché;00:53:37.560;CS
io;00:53:37.740;PE
sono;00:53:37.980;V
marco;00:53:38.460;S
ferretti;00:53:38.910;A
non;00:53:39.300;BN
ho;00:53:39.300;VA
nessun;00:53:39.750;DI
cognome;00:53:40.380;S
io;00:53:40.859;PE
ho;00:53:40.920;V
un;00:53:41.010;RI
fratello;00:53:41.310;S
che;00:53:41.640;PR
si;00:53:41.640;PC
chiama;00:53:41.820;V
luca;00:53:42.780;A
pinko;00:53:43.230;S
ferretti;00:53:43.859;A
e;00:53:44.280;CC
pinko;00:53:44.790;A
dov;00:53:44.790;S
';00:53:44.790;FB
è;00:53:44.790;V
finito;00:53:45.599;A
devo;00:53:46.589;VM
rappresentarlo;00:53:48.050;V+PC
rappresento;00:53:48.050;V
pinko;00:53:49.500;S
ma;00:53:49.650;CC
come;00:53:49.859;B
faccio;00:53:50.130;V
a;00:53:50.160;E
rappresentare;00:53:50.880;V
che;00:53:50.880;CS
io;00:53:51.150;PE
non;00:53:51.330;BN
sono;00:53:51.720;V
niente;00:53:51.720;B
punto;00:53:53.609;S
primo;00:53:55.290;NO
seconda;00:53:55.740;NO
osservazione;00:53:57.800;S
questo;00:53:57.800;DD
niente;00:53:59.010;PI
può;00:53:59.940;VM
essere;00:54:00.109;VA
temporaneo;00:54:00.109;A
vi;00:54:01.440;PC
faccio;00:54:01.770;V
un;00:54:01.859;RI
esempio;00:54:03.570;S
non;00:54:03.720;BN
so;00:54:03.839;V
se;00:54:03.869;CS
voi;00:54:06.260;PE
versi;00:54:06.260;S
voi;00:54:08.160;PE
vi;00:54:08.310;PC
siete;00:54:08.450;V
immatricolate;00:54:09.450;V
al;00:54:09.540;E+RD
corso;00:54:09.900;S
di;00:54:09.900;E
laurea;00:54:10.170;S
in;00:54:10.530;E
ingegneria;00:54:10.830;S
elettronica;00:54:10.830;A
non;00:54:13.560;BN
so;00:54:13.710;V
se;00:54:13.740;CS
avete;00:54:14.040;VA
scelto;00:54:14.700;V
fin;00:54:14.940;E
da;00:54:15.119;E
subito;00:54:15.710;B
se;00:54:15.710;CS
al;00:54:16.920;E+RD
terzo;00:54:17.400;NO
anno;00:54:17.520;S
avreste;00:54:18.150;V
seguito;00:54:18.359;V
il;00:54:18.359;RD
percorso;00:54:20.119;S
informatica;00:54:21.119;A
o;00:54:21.150;CC
il;00:54:21.450;RD
percorso;00:54:21.450;S
elettronica;00:54:22.619;S
mi;00:54:22.740;PC
sembra;00:54:23.040;V
che;00:54:23.160;CS
avete;00:54:23.339;VA
potuto;00:54:23.339;VM
differire;00:54:24.599;V
la;00:54:24.720;RD
scelta;00:54:25.260;S
giusta;00:54:25.260;A
allora;00:54:27.150;B
immaginiamo;00:54:27.540;V
che;00:54:27.930;CS
nel;00:54:28.109;E+RD
modena;00:54:28.500;V
una;00:54:28.500;RI
grafica;00:54:29.190;A
vostra;00:54:29.580;AP
come;00:54:29.790;E
studente;00:54:30.330;S
c;00:54:30.540;S
';00:54:30.540;FB
è;00:54:30.540;V
la;00:54:30.540;RD
matricola;00:54:31.530;S
ci;00:54:31.830;PC
tornero;00:54:32.280;V
a;00:54:32.400;E
poco;00:54:32.730;B
il;00:54:32.849;RD
cognome;00:54:33.119;S
e;00:54:33.119;CC
il;00:54:33.510;RD
nome;00:54:33.750;S
ogni;00:54:34.440;DI
n;00:54:34.530;X
nomi;00:54:35.070;S
fra;00:54:35.760;E
cui;00:54:35.820;PR
l'eventuale;00:54:35.820;A
secondo;00:54:36.869;E
nome;00:54:37.020;S
e;00:54:37.710;CC
l'indirizzo;00:54:38.599;S
prescelto;00:54:39.599;V
per;00:54:39.599;E
due;00:54:40.740;N
anni;00:54:40.890;S
questo;00:54:41.430;DD
indirizzo;00:54:41.640;S
è;00:54:41.940;V
vuoto;00:54:41.940;A
giusto;00:54:43.980;A
perché;00:54:44.280;CS
non;00:54:44.460;BN
l'avete;00:54:44.700;V
scelta;00:54:45.380;S
quando;00:54:45.380;CS
al;00:54:46.619;E+RD
terzo;00:54:47.160;NO
hanno;00:54:47.490;VA
presentato;00:54:48.330;V
il;00:54:48.420;RD
piano;00:54:48.540;S
di;00:54:48.540;E
studio;00:54:49.020;S
quando;00:54:49.349;CS
vi;00:54:49.530;PC
immatricolate;00:54:50.220;V
con;00:54:50.220;E
scelta;00:54:51.420;V
quando;00:54:51.630;CS
la;00:54:51.750;PC
fate;00:54:53.180;V
sì;00:54:54.180;B
ma;00:54:54.330;CC
durante;00:54:54.750;E
il;00:54:54.750;RD
piano;00:54:55.140;B
nella;00:54:55.350;E+RD
formulazione;00:54:55.740;S
del;00:54:56.010;E+RD
piano;00:54:56.070;S
degli;00:54:56.070;E+RD
studi;00:54:56.850;S
o;00:54:56.880;CC
l'avete;00:54:57.360;S
già;00:54:57.480;B
fatta;00:54:58.020;V
durante;00:54:58.440;E
la;00:54:58.440;RD
formazione;00:54:58.860;S
tedesca;00:54:58.860;A
a;00:55:00.000;E
quel;00:55:00.300;DD
punto;00:55:00.480;S
in;00:55:01.170;E
colonna;00:55:01.650;S
qualche;00:55:01.650;DI
procedure;00:55:02.640;S
andrete;00:55:03.030;V
a;00:55:03.060;E
dire;00:55:03.090;V
se;00:55:03.510;CS
il;00:55:03.630;RD
vostro;00:55:03.630;AP
indirizzo;00:55:04.940;S
è;00:55:05.940;V
elettronico;00:55:06.900;A
informatico;00:55:06.900;A
quello;00:55:09.090;PD
è;00:55:09.120;V
un;00:55:09.240;RI
vuoto;00:55:09.930;S
un;00:55:10.680;RI
`;00:55:10.680;NO
assenza;00:55:10.680;S
che;00:55:11.070;PR
per;00:55:11.790;E
due;00:55:11.790;N
anni;00:55:12.090;S
è;00:55:12.330;V
esistita;00:55:13.170;V
e;00:55:14.160;CC
che;00:55:14.190;PR
adesso;00:55:14.460;B
riempite;00:55:14.460;V
quindi;00:55:16.140;B
ci;00:55:16.260;PC
sono;00:55:16.560;V
assenze;00:55:17.090;S
permanenti;00:55:18.090;A
e;00:55:18.090;CC
assenze;00:55:19.500;S
temporale;00:55:21.350;A
il;00:55:22.350;RD
problema;00:55:22.890;S
che;00:55:23.010;PR
sono;00:55:23.010;VA
entrambe;00:55:23.700;T
assenze;00:55:24.300;S
e;00:55:24.870;CC
che;00:55:25.080;CS
come;00:55:25.350;CS
vedremo;00:55:25.350;V
quando;00:55:26.190;CS
cominceremo;00:55:26.730;V
a;00:55:26.880;E
lavorare;00:55:27.180;V
di;00:55:27.600;E
algebra;00:55:27.600;S
queste;00:55:28.830;DD
assenze;00:55:29.190;S
creano;00:55:30.030;V
un;00:55:30.120;RI
mucchio;00:55:30.570;S
di;00:55:30.570;E
problemi;00:55:30.950;S
alla;00:55:31.950;E+RD
teoria;00:55:32.660;S
relazionali;00:55:33.660;A
che;00:55:33.750;PR
per;00:55:33.750;E
il;00:55:34.050;RD
resto;00:55:34.200;S
funziona;00:55:34.620;V
così;00:55:35.250;B
bene;00:55:35.250;B
certamente;00:55:37.140;B
è;00:55:37.590;V
difficile;00:55:38.070;A
gestire;00:55:38.640;V
le;00:55:38.640;RD
assenze;00:55:39.660;S
quando;00:55:39.990;CS
si;00:55:40.110;PC
scrivono;00:55:40.410;V
programmi;00:55:40.410;S
quindi;00:55:41.190;B
qualche;00:55:41.820;DI
modo;00:55:42.390;S
di;00:55:43.280;E
rappresentare;00:55:44.280;V
un;00:55:44.280;RI
assenza;00:55:44.880;S
cioè;00:55:45.090;B
certo;00:55:45.900;B
non;00:55:46.050;BN
si;00:55:46.200;PC
può;00:55:46.350;VM
prendere;00:55:46.350;V
un;00:55:46.890;RI
valore;00:55:47.370;S
del;00:55:47.490;E+RD
dominio;00:55:47.490;S
torniamo;00:55:48.810;V
indietro;00:55:49.050;B
non;00:55:49.410;BN
posso;00:55:49.680;VM
prendere;00:55:50.130;V
una;00:55:50.130;RI
stringa;00:55:53.000;S
fantasiosa;00:55:54.000;A
per;00:55:54.180;E
dire;00:55:54.510;V
questo;00:55:54.510;DD
rappresenta;00:55:55.830;V
l'assenza;00:55:56.490;S
del;00:55:56.670;E+RD
secondo;00:55:57.150;NO
nome;00:55:57.150;S
perché;00:55:59.790;CS
comunque;00:56:00.120;B
tolgo;00:56:00.630;V
qualcosa;00:56:01.080;PI
al;00:56:01.080;E+RD
dominio;00:56:01.680;S
pongo;00:56:02.810;V
un;00:56:03.810;RI
vincolo;00:56:04.320;S
a;00:56:04.530;E
tutte;00:56:04.950;T
le;00:56:04.950;RD
applicazioni;00:56:05.450;S
guastate;00:56:06.450;A
attente;00:56:07.230;A
che;00:56:08.070;PR
non;00:56:08.070;BN
potete;00:56:09.420;VM
usare;00:56:10.020;V
la;00:56:10.140;RD
stringa;00:56:10.680;S
b;00:56:10.920;X
c;00:56:11.100;S
d;00:56:11.130;S
e;00:56:11.280;CC
f;00:56:11.370;S
g;00:56:11.370;X
come;00:56:12.690;CS
secondo;00:56:13.080;E
nome;00:56:13.230;S
è;00:56:14.160;V
perché;00:56:14.550;CS
devo;00:56:14.880;VM
nel;00:56:14.880;E+RD
codice;00:56:15.510;S
avere;00:56:15.960;V
questa;00:56:16.230;DD
cosa;00:56:16.680;S
è;00:56:17.490;V
parte;00:56:17.970;S
della;00:56:17.970;E+RD
definizione;00:56:18.690;S
dei;00:56:19.110;E+RD
dati;00:56:19.500;S
del;00:56:19.680;E+RD
dominio;00:56:19.680;S
non;00:56:22.170;BN
posso;00:56:22.530;VM
mettere;00:56:22.950;V
10;00:56:23.640;N
laddove;00:56:24.150;CS
rappresenta;00:56:24.150;V
l'assenza;00:56:25.560;S
dei;00:56:25.710;E+RD
valori;00:56:26.040;S
degli;00:56:26.160;E+RD
interi;00:56:26.760;A
quindi;00:56:26.760;B
chi;00:56:27.930;PR
vuole;00:56:28.260;V
qualcosa;00:56:28.620;PI
questo;00:56:29.190;PD
qualcosa;00:56:29.190;PI
purtroppo;00:56:31.430;B
è;00:56:32.430;V
difficile;00:56:32.700;A
quello;00:56:33.450;PD
che;00:56:33.540;PR
si;00:56:33.540;PC
chiama;00:56:33.840;V
valore;00:56:34.410;S
nullo;00:56:34.410;A
questo;00:56:36.120;DD
valore;00:56:36.420;S
nulla;00:56:36.840;PI
è;00:56:36.870;V
un;00:56:37.730;RI
`;00:56:37.730;S
astrazione;00:56:37.730;S
nel;00:56:37.730;E+RD
modello;00:56:39.060;V
relazionale;00:56:39.060;A
anche;00:56:40.800;B
perché;00:56:41.130;CS
vi;00:56:41.280;PC
faccio;00:56:41.580;V
notare;00:56:41.610;V
su;00:56:42.150;E
questo;00:56:42.150;DD
il;00:56:42.540;RD
valore;00:56:42.630;S
nullo;00:56:42.630;A
è;00:56:43.950;V
come;00:56:44.400;B
se;00:56:44.430;CS
lo;00:56:44.550;PC
dovesse;00:56:45.060;VM
appiccicare;00:56:45.690;V
a;00:56:45.720;E
tutti;00:56:45.720;PI
i;00:56:46.050;RD
domini;00:56:46.400;S
nullo;00:56:47.400;A
per;00:56:47.550;E
le;00:56:47.700;RD
stringhe;00:56:48.180;S
nullo;00:56:48.600;A
per;00:56:48.600;E
gli;00:56:48.870;RD
interi;00:56:49.440;A
nullo;00:56:50.160;A
per;00:56:50.310;E
il;00:56:50.430;RD
floating;00:56:50.640;S
point;00:56:50.640;A
quindi;00:56:51.780;B
o;00:56:51.810;CC
il;00:56:51.930;RD
il;00:56:52.680;RD
valore;00:56:53.250;S
nullo;00:56:53.810;A
in;00:56:54.810;E
un;00:56:54.810;RI
mucchio;00:56:55.200;S
di;00:56:55.410;E
domini;00:56:55.890;S
fra;00:56:56.010;E
di;00:56:56.160;E
loro;00:56:56.190;PE
diversi;00:56:56.190;A
quindi;00:56:57.150;B
visto;00:56:57.870;V
che;00:56:57.900;CS
noi;00:56:58.170;PE
stiamo;00:56:58.290;V
partendo;00:56:58.290;V
con;00:56:59.230;E
l'ipotesi;00:56:59.650;S
di;00:57:00.180;E
confrontare;00:57:01.180;V
fra;00:57:01.360;E
di;00:57:01.570;E
loro;00:57:01.570;PE
per;00:57:02.070;E
uguaglianza;00:57:03.070;S
domini;00:57:04.350;S
uguali;00:57:05.350;A
cosa;00:57:05.350;S
faccio;00:57:06.400;V
quando;00:57:06.790;CS
ha;00:57:06.850;V
un;00:57:07.090;RI
valore;00:57:07.300;S
che;00:57:07.810;PR
è;00:57:07.810;V
condiviso;00:57:08.500;V
da;00:57:08.560;E
tanti;00:57:08.680;DI
domini;00:57:09.370;S
e;00:57:09.610;CC
questo;00:57:09.610;DD
mi;00:57:10.900;PC
rappresenta;00:57:11.560;V
l'assenza;00:57:12.070;S
di;00:57:12.190;E
informazioni;00:57:12.190;S
è;00:57:13.240;V
un;00:57:13.420;RI
mezzo;00:57:13.540;A
pasticcio;00:57:13.870;S
ci;00:57:14.440;PC
torneremo;00:57:14.890;V
più;00:57:14.890;B
avanti;00:57:15.930;B
quindi;00:57:16.950;B
saremo;00:57:17.950;VA
costretti;00:57:18.490;V
quando;00:57:18.490;CS
definiremo;00:57:19.810;V
la;00:57:20.230;RD
giovane;00:57:20.650;A
nazionale;00:57:20.860;S
a;00:57:20.860;E
gestire;00:57:22.590;V
esplicitamente;00:57:23.590;B
l'assenza;00:57:24.460;S
di;00:57:24.460;E
informazione;00:57:25.990;S
cioè;00:57:26.710;B
la;00:57:26.920;RD
presenza;00:57:27.850;S
di;00:57:28.270;E
valore;00:57:28.270;S
nullo;00:57:30.270;A
come;00:57:31.270;CS
poi;00:57:31.540;B
venga;00:57:31.900;VA
rappresentato;00:57:31.900;V
non;00:57:33.970;BN
ci;00:57:34.240;PC
interessa;00:57:34.870;V
perché;00:57:35.140;CS
non;00:57:35.350;BN
ci;00:57:35.500;PC
interessa;00:57:35.500;V
per;00:57:36.370;E
due;00:57:36.520;N
motivi;00:57:36.520;S
stiamo;00:57:37.810;VA
descrivendo;00:57:38.230;V
il;00:57:38.530;RD
modello;00:57:38.530;S
relazionale;00:57:40.060;A
non;00:57:40.750;BN
abbiamo;00:57:41.140;VA
ancora;00:57:41.380;B
deciso;00:57:41.380;V
che;00:57:42.220;CS
questo;00:57:42.520;PD
modello;00:57:42.670;V
nazionale;00:57:43.090;S
viene;00:57:43.090;VA
implementata;00:57:44.440;V
in;00:57:44.470;E
un;00:57:44.590;RI
dbms;00:57:45.450;S
figuriamoci;00:57:46.450;V+PC
se;00:57:46.450;B
poi;00:57:46.870;B
andremo;00:57:47.260;V
a;00:57:47.380;E
strutturare;00:57:48.220;V
a;00:57:48.250;E
vedere;00:57:48.250;V
l'implementazione;00:57:50.040;S
interna;00:57:51.040;A
nel;00:57:51.220;E+RD
dbms;00:57:51.790;S
dei;00:57:51.790;E+RD
vari;00:57:52.450;A
domini;00:57:52.450;S
questo;00:57:58.330;PD
lo;00:57:58.390;PC
abbiamo;00:57:58.450;VA
già;00:57:58.750;B
detto;00:58:00.780;V
adesso;00:58:00.780;B
veniamo;00:58:02.230;V
un;00:58:02.230;RI
`;00:58:02.230;X
altra;00:58:02.230;A
cosa;00:58:06.610;PQ
estremamente;00:58:06.790;B
importante;00:58:06.790;A
un;00:58:08.860;RI
altro;00:58:09.220;A
pilastro;00:58:09.550;S
del;00:58:10.330;E+RD
modello;00:58:10.330;S
abbiamo;00:58:12.640;VA
definito;00:58:14.970;V
l'unica;00:58:15.970;A
struttura;00:58:16.420;S
di;00:58:16.420;E
rappresentazioni;00:58:18.310;S
del;00:58:18.430;E+RD
modello;00:58:18.880;S
logico;00:58:19.240;A
e;00:58:19.240;CC
relazionale;00:58:20.140;A
vi;00:58:20.680;PC
ricordate;00:58:21.010;V
che;00:58:21.280;CS
vi;00:58:21.400;PC
ho;00:58:21.430;VA
detto;00:58:21.430;V
ogni;00:58:22.600;DI
modello;00:58:22.810;S
logico;00:58:23.230;A
è;00:58:23.380;VA
fatto;00:58:23.980;V
di;00:58:24.100;E
tre;00:58:24.250;N
cose;00:58:24.250;S
strutture;00:58:25.240;S
di;00:58:25.360;E
rappresentazione;00:58:26.350;S
operatori;00:58:26.350;S
e;00:58:27.190;CC
vincoli;00:58:27.810;S
bene;00:58:28.810;B
nel;00:58:29.530;E+RD
modello;00:58:29.800;S
relazionale;00:58:29.800;A
esiste;00:58:30.910;V
solo;00:58:31.300;B
la;00:58:31.450;RD
relazione;00:58:32.200;S
non;00:58:32.230;BN
abbiamo;00:58:32.230;VA
l'azione;00:58:35.080;S
costruita;00:58:35.740;V
come;00:58:36.010;B
l'abbiamo;00:58:36.010;V
definita;00:58:36.540;V
un;00:58:37.540;RI
prodotto;00:58:38.140;S
cartesiano;00:58:38.830;A
con;00:58:39.040;E
l;00:58:39.040;X
funzioni;00:58:39.850;S
distinte;00:58:40.120;A
di;00:58:40.450;E
attributo;00:58:40.990;V
questa;00:58:41.590;PD
è;00:58:41.590;V
l'unico;00:58:42.700;A
strumento;00:58:43.360;S
per;00:58:44.130;E
rappresentare;00:58:45.130;V
la;00:58:45.130;RD
realtà;00:58:46.260;S
messo;00:58:47.260;V
a;00:58:47.290;E
disposizione;00:58:48.070;S
dal;00:58:48.190;E+RD
mio;00:58:48.190;AP
della;00:58:48.580;E+RD
grazia;00:58:49.860;S
che;00:58:50.860;PR
cos;00:58:51.130;SP
';00:58:51.130;FB
è;00:58:51.130;V
la;00:58:51.160;RD
chiave;00:58:52.140;S
è;00:58:53.140;V
un;00:58:53.140;RI
derivato;00:58:55.110;V
di;00:58:56.110;E
questa;00:58:56.410;DD
definizione;00:58:56.410;S
fin;00:59:00.160;E
da;00:59:00.310;E
subito;00:59:01.260;B
vi;00:59:02.260;PC
deve;00:59:02.500;VM
essere;00:59:02.530;V
chiaro;00:59:03.400;A
che;00:59:03.400;CS
la;00:59:04.330;RD
chiave;00:59:04.780;S
nel;00:59:05.170;E+RD
modello;00:59:05.500;V
la;00:59:05.800;RD
nazionale;00:59:06.370;S
non;00:59:06.370;BN
ha;00:59:06.730;V
niente;00:59:07.240;PI
a;00:59:07.270;E
che;00:59:07.420;CS
vedere;00:59:07.450;V
con;00:59:08.050;E
le;00:59:08.260;RD
strutture;00:59:08.260;S
di;00:59:08.950;E
indicizzazione;00:59:08.950;S
forse;00:59:11.980;B
avete;00:59:12.130;VA
sentito;00:59:12.610;V
costruisco;00:59:13.540;V
una;00:59:13.540;RI
chiave;00:59:14.020;S
per;00:59:14.170;E
indicizzare;00:59:14.650;V
una;00:59:15.160;RI
tabella;00:59:15.160;S
costruisce;00:59:16.150;V
una;00:59:16.270;RI
chiave;00:59:16.660;S
per;00:59:16.780;E
indicizzare;00:59:17.140;V
un;00:59:17.140;RI
file;00:59:19.200;S
nel;00:59:20.200;E+RD
modello;00:59:20.470;S
relazionale;00:59:20.800;A
la;00:59:21.430;RD
chiave;00:59:21.430;S
ha;00:59:21.910;V
un;00:59:22.060;RI
altro;00:59:22.450;A
ruolo;00:59:22.540;S
che;00:59:23.170;PR
ora;00:59:23.350;B
vedremo;00:59:23.790;V
ha;00:59:24.790;V
un;00:59:24.790;RI
ruolo;00:59:25.120;S
puramente;00:59:25.540;B
logico;00:59:26.460;A
non;00:59:27.460;BN
è;00:59:27.610;V
una;00:59:27.610;RI
struttura;00:59:28.090;S
fisica;00:59:31.770;A
ed;00:59:32.770;CC
è;00:59:32.920;V
un;00:59:33.070;RI
