di;E;contenere;V;1
contenere;V;tutti;PI;1
tutti;PI;tutte;T;1
tabelle;S;di;E;1
righe;S;dentro;B;1
dentro;B;le;RD;1
tabelle;S;ne;PC;1
ne;PC;ha;V;1
sottoinsieme;S;limitato;A;1
limitato;A;coincidono;V;1
coincidono;V;come;E;1
come;E;schemi;S;1
schemi;S;queste;DD;1
due;N;scusate;V;1
scusate;V;queste;DD;1
di;E;installazioni;S;1
installazioni;S;ma;CC;1
istanze;S;delle;E+RD;1
dati;S;interne;A;1
interne;A;sono;V;1
quindi;B;riassumendo;V;1
riassumendo;V;di;E;1
di;E;qualunque;DI;1
qualunque;DI;oggetto;S;1
oggetto;S;si;PC;1
è;VA;una;RI;1
una;RI;table;S;1
table;S;che;PR;1
dati;V;che;CS;1
dbms;S;esiste;V;1
esiste;V;qualcosa;PI;1
di;E;persistente;A;1
persistente;A;lo;PC;1
lo;PC;schema;S;1
schema;S;è;V;1
è;V;qualcosa;PI;1
di;E;variabili;S;1
variabili;S;nel;E+RD;1
tempo;S;che;PR;1
istanze;S;abbiamo;VA;1
abbiamo;VA;anche;B;1
anche;B;introdotto;V;1
introdotto;V;il;RD;1
modello;V;di;E;1
dati;S;modello;V;1
cose;S;lo;RD;1
lo;RD;ripetiamo;V;1
ripetiamo;V;quando;CS;1
quando;CS;trova;V;1
trova;V;la;RD;1
la;RD;trasparenza;S;1
è;V;eccola;PE;1
eccola;PE;qua;B;1
qua;B;un;RI;1
modello;S;dei;E+RD;1
di;E;costruttori;S;1
costruttori;S;di;E;1
di;E;tipo;S;1
tipo;S;si;PC;1
si;PC;potrebbe;VM;1
potrebbe;VM;dire;V;1
di;E;linguaggi;S;1
linguaggi;S;programma;S;1
programma;S;ho;V;1
rappresentare;V;ho;V;1
le;RD;ho;V;1
vincoli;S;affinché;CS;1
mia;AP;descrizione;S;1
descrizione;S;corrisponde;V;1
corrisponde;V;alla;E+RD;1
alla;E+RD;realtà;S;1
realtà;S;tenete;V;1
tenete;V;presente;A;1
presente;A;che;CS;1
dati;S;descrive;V;1
descrive;V;dei;E+RD;1
sono;VA;parte;V;1
parte;V;di;E;1
processo;S;quindi;B;1
sono;V;dati;S;1
sono;VA;soggetti;A;1
soggetti;A;ai;E+RD;1
ai;E+RD;vincoli;S;1
realtà;S;dei;E+RD;1
dei;E+RD;processi;S;1
processi;S;che;PR;1
li;PC;elaborano;V;1
elaborano;V;faremo;V;1
faremo;V;subito;B;1
subito;B;degli;E+RD;1
esempi;S;vi;PC;1
ho;VA;anche;B;1
anche;B;anticipato;V;1
anticipato;V;che;CS;1
che;CS;i;RD;1
modelli;S;dati;S;1
sono;V;di;E;1
due;N;tipi;S;1
tipi;S;quelli;PD;1
quelli;PD;logici;S;1
logici;S;e;CC;1
e;CC;quelli;PD;1
quelli;PD;concettuali;A;1
progettazione;S;si;PC;1
modelli;S;concettuali;A;1
nella;E+RD;produzione;S;1
produzione;S;in;E;1
dbms;S;si;PC;1
si;PC;passa;V;1
passa;V;al;E+RD;1
logico;A;per;E;1
per;E;motivi;S;1
motivi;S;che;CS;1
sto;V;qui;B;1
qui;B;a;E;1
a;E;spiegarvi;V+PC;1
spiegarvi;V+PC;noi;PE;1
noi;PE;cominciamo;V;1
cominciamo;V;dal;E+RD;1
dal;E+RD;modello;S;1
logico;A;ed;CC;1
ed;CC;oggi;B;1
oggi;B;introduciamo;V;1
logico;A;relazionale;A;1
relazionale;A;allora;B;1
allora;B;non;BN;1
è;VA;l'unico;BN;1
l'unico;BN;ve;PC;1
l'ho;NO;già;B;1
detto;A;il;RD;1
più;B;tra;E;1
virgolette;S;recente;A;1
recente;A;non;BN;1
è;VA;nemmeno;BN;1
nemmeno;BN;il;RD;1
il;RD;più;B;1
più;B;recente;A;1
recente;A;in;E;1
in;E;assoluto;A;1
assoluto;A;è;V;1
più;B;diffuso;A;1
diffuso;A;sono;VA;1
sono;VA;esistiti;V;1
esistiti;V;in;E;1
in;E;passato;S;1
passato;S;dei;E+RD;1
sulla;E+RD;strazione;S;1
strazione;S;della;E+RD;1
della;E+RD;gerarchia;S;1
gerarchia;S;altri;A;1
stazione;S;del;E+RD;1
del;E+RD;grafo;S;1
grafo;S;si;PC;1
si;PC;chiamano;V;1
chiamano;V;modelli;S;1
gerarchici;A;gli;RD;1
gli;RD;uni;PE;1
uni;PE;reticolari;V;1
reticolari;V;gli;RD;1
altri;A;quello;PD;1
parliamo;V;noi;PE;1
noi;PE;oggi;B;1
basato;A;sulla;E+RD;1
stazione;S;di;E;1
vedremo;V;tenne;V;1
termine;S;che;PR;1
che;PR;dà;V;1
dà;V;adito;S;1
adito;S;a;E;1
a;E;molte;DI;1
molte;DI;possibili;A;1
possibili;A;confusioni;S;1
confusioni;S;che;PR;1
che;PR;oggi;B;1
oggi;B;cercheremo;V;1
di;E;ambigua;V;1
ambigua;V;ne;PC;1
ne;PC;sono;V;1
altri;A;ne;PC;1
ne;PC;esistono;V;1
esistono;V;altri;A;1
altri;A;di;E;1
di;E;modelli;S;1
modelli;S;è;VA;1
stato;VA;progettato;V;1
progettato;V;e;CC;1
e;CC;messo;V;1
messo;V;in;E;1
in;E;operazione;S;1
operazione;S;ma;CC;1
ma;CC;quasi;B;1
quasi;B;subito;B;1
subito;B;eliminato;V;1
eliminato;V;anche;B;1
modello;S;ad;E;1
oggetti;S;quando;CS;1
quando;CS;la;RD;1
la;RD;programmazione;S;1
programmazione;S;circa;B;1
circa;B;vent;A;1
fa;B;è;VA;1
è;VA;passata;V;1
passata;V;a;E;1
a;E;diventa;V;1
diventa;V;programmazione;S;1
programmazione;S;ad;E;1
oggetti;S;anche;B;1
basi;S;dei;E+RD;1
dati;S;ha;VA;1
ha;VA;cercato;V;1
cercato;V;di;E;1
di;E;adeguarsi;V+PC;1
adeguarsi;V+PC;ma;CC;1
cosa;S;non;BN;1
ha;VA;funzionato;V;1
funzionato;V;molto;B;1
molto;B;bene;B;1
bene;B;esistono;V;1
esistono;V;poi;B;1
poi;B;sono;VA;1
sono;VA;state;V;1
state;V;sviluppate;A;1
sviluppate;A;varie;DI;1
varie;DI;tecnologie;S;1
tecnologie;S;di;E;1
gestione;S;di;E;1
dati;S;semistrutturati;S;1
semistrutturati;S;in;E;1
in;E;particolare;S;1
particolare;S;quella;DD;1
quella;DD;che;CS;1
che;CS;va;V;1
va;V;sotto;E;1
sotto;E;il;RD;1
di;E;fiammelle;S;1
fiammelle;S;che;PR;1
che;PR;immagini;S;1
immagini;S;voi;PE;1
abbiate;VA;sentito;V;1
sentito;V;dire;V;1
dire;V;per;E;1
la;RD;quale;DQ;1
quale;DQ;si;PC;1
è;VA;cercato;V;1
cercato;V;in;E;1
maniera;S;efficace;A;1
efficace;A;di;E;1
costruire;V;estensioni;S;1
estensioni;S;ai;E+RD;1
ai;E+RD;modelli;S;1
modelli;S;logici;A;1
logici;A;esistenti;V;1
esistenti;V;a;E;1
cui;PR;ormai;B;1
ormai;B;tutti;PI;1
tutti;PI;di;E;1
di;E;mm;S;1
mm;S;s;X;1
s;X;che;PR;1
che;PR;supporta;V;1
supporta;V;nel;E+RD;1
relazionale;A;offrono;V;1
offrono;V;delle;RI;1
delle;RI;opportune;A;1
opportune;A;estensioni;S;1
estensioni;S;per;E;1
gestire;V;anche;B;1
anche;B;dati;S;1
sono;VA;semistrutturati;V;1
semistrutturati;V;cioè;B;1
cioè;B;descrivibili;A;1
descrivibili;A;con;E;1
linguaggio;S;come;CS;1
come;CS;xml;SP;1
xml;SP;la;RD;1
fondamentale;A;fra;E;1
fra;E;il;RD;1
relazionale;A;gli;RD;1
modelli;S;è;V;1
relazionale;A;utilizza;V;1
utilizza;V;un;RI;1
unico;A;come;CS;1
vedremo;V;un;RI;1
unico;A;strumento;S;1
realtà;S;questo;DD;1
questo;DD;strumento;S;1
strumento;S;è;V;1
basato;A;su;E;1
su;E;valori;S;1
dati;S;gli;RD;1
gli;RD;altri;PI;1
altri;PI;modelli;S;1
modelli;S;invece;B;1
invece;B;distinguono;V;1
distinguono;V;fra;E;1
dati;S;ed;CC;1
ed;CC;altri;A;1
altri;A;oggetti;S;1
delle;RI;rappresentazioni;S;1
rappresentazioni;S;interne;A;1
interne;A;che;PR;1
che;PR;chiamati;V;1
chiamati;V;puntatori;S;1
puntatori;S;in;E;1
senso;S;lato;A;1
lato;A;che;PR;1
che;PR;collegano;V;1
collegano;V;esplicitamente;B;1
esplicitamente;B;i;RD;1
i;RD;concetti;S;1
concetti;S;separati;A;1
separati;A;fra;E;1
loro;PE;il;RD;1
ha;V;questi;DD;1
questi;DD;collegamenti;S;1
collegamenti;S;fisicamente;B;1
fisicamente;B;memorizzati;V;1
memorizzati;V;come;CS;1
poco;B;nel;E+RD;1
relazionale;A;esistono;V;1
esistono;V;solo;B;1
solo;B;i;RD;1
della;E+RD;condivisione;S;1
condivisione;S;di;E;1
questi;DD;dati;S;1
più;B;strutture;S;1
strutture;S;in;E;1
più;B;relazioni;S;1
relazioni;S;che;PR;1
che;PR;crea;V;1
crea;V;lo;PC;1
lo;PC;dice;V;1
dice;V;la;RD;1
differenza;S;è;V;1
perché;CS;semplifica;V;1
semplifica;V;nel;E+RD;1
la;RD;scrittura;S;1
scrittura;S;delle;E+RD;1
tabelle;S;delle;E+RD;1
applicazioni;S;e;CC;1
generale;S;era;V;1
era;V;il;RD;1
per;E;costruire;V;1
costruire;V;degli;RI;1
degli;RI;ottimizzatori;S;1
ottimizzatori;S;che;PR;1
che;PR;rendano;V;1
rendano;V;il;RD;1
modello;S;estremamente;B;1
estremamente;B;efficace;A;1
efficace;A;questa;PD;1
trasparenza;S;in;E;1
in;E;evidenza;S;1
evidenza;S;tre;N;1
tre;N;chiamiamole;S;1
chiamiamole;S;per;E;1
ora;B;tabelle;S;1
tabelle;S;che;PR;1
di;E;colonne;S;1
colonne;S;che;PR;1
che;PR;fra;E;1
poco;PI;chiameremo;V;1
chiameremo;V;attributi;S;1
attributi;S;la;RD;1
cosa;S;importante;A;1
importante;A;da;E;1
da;E;dire;V;1
che;CS;fra;E;1
fra;E;queste;DD;1
queste;DD;tabelle;S;1
tabelle;S;con;E;1
con;E;attributi;S;1
attributi;S;esistono;V;1
esistono;V;delle;RI;1
delle;RI;dei;E+RD;1
logici;A;ad;E;1
esempio;S;nella;E+RD;1
nella;E+RD;tabella;S;1
tabella;S;esami;S;1
esami;S;chiamata;V;1
chiamata;V;cui;DR;1
cui;DR;esami;S;1
attributo;S;studente;S;1
dominio;S;presso;E;1
presso;E;lo;RD;1
stesso;A;insieme;S;1
sui;E+RD;quali;DQ;1
quali;DQ;è;VA;1
definito;V;l'attributo;A;1
studenti;S;quindi;B;1
stesso;A;ecco;B;1
relazionale;A;funziona;V;1
funziona;V;in;E;1
modo;S;crea;V;1
crea;V;legami;S;1
logici;A;fra;E;1
fra;E;oggetti;S;1
oggetti;S;separati;A;1
separati;A;presupponendo;V;1
presupponendo;V;imponendo;V;1
imponendo;V;cioè;B;1
dominio;S;perché;CS;1
perché;CS;esse;PE;1
esse;PE;sono;VA;1
dominio;S;sono;VA;1
confrontabili;A;e;CC;1
vedremo;V;in;E;1
in;E;che;CS;1
che;CS;modo;S;1
modo;S;non;BN;1
così;B;gli;RD;1
modelli;S;altri;A;1
modelli;S;userebbero;V;1
userebbero;V;lo;RD;1
avanti;B;dei;E+RD;1
legami;S;espliciti;V;1
espliciti;V;per;E;1
per;E;collegare;V;1
collegare;V;tra;E;1
righe;S;diverse;A;1
questa;DD;stessa;A;1
stessa;A;rappresentazione;S;1
rappresentazione;S;dal;E+RD;1
vista;S;della;E+RD;1
della;E+RD;storia;S;1
storia;S;un;RI;1
un;RI;piccolo;A;1
piccolo;A;accenno;V;1
accenno;V;il;RD;1
relazionale;A;ormai;B;1
ormai;B;molto;PI;1
molto;PI;vecchio;A;1
vecchio;A;fu;V;1
fu;V;progettato;V;1
progettato;V;negli;E+RD;1
negli;E+RD;anni;S;1
anni;S;settanta;N;1
settanta;N;in;E;1
casa;S;ibm;E+RD;1
ibm;E+RD;coder;S;1
coder;S;allora;B;1
allora;B;computer;S;1
computer;S;scientist;A;1
scientist;A;dell;S;1
`;X;ibm;S;1
ibm;S;è;VA;1
diventato;V;operativo;A;1
operativo;A;nell;S;1
nell;S;81;N;1
81;N;non;BN;1
non;BN;fosse;V;1
fosse;V;ieri;B;1
ieri;B;vi;PC;1
ho;VA;accennato;V;1
accennato;V;mio;AP;1
mio;AP;primo;NO;1
primo;NO;lavoro;S;1
lavoro;S;è;VA;1
stato;VA;installare;V;1
installare;V;base;S;1
dati;S;non;BN;1
`;X;era;S;1
era;S;ho;VA;1
ho;VA;cominciato;V;1
cominciato;V;a;E;1
lavorare;V;nell;S;1
`;X;ottanta;NO;1
ottanta;NO;non;BN;1
non;BN;esisteva;V;1
esisteva;V;il;RD;1
relazionali;A;esistevano;V;1
esistevano;V;andavano;VM;1
andavano;VM;per;E;1
la;RD;maggiore;A;1
maggiore;A;in;E;1
in;E;case;S;1
case;S;di;E;1
di;E;m;S;1
m;S;i;RD;1
gerarchici;A;e;CC;1
altri;A;c;S;1
`;X;erano;V;1
erano;V;altri;A;1
dbms;S;che;PR;1
invece;B;erano;VA;1
erano;VA;basate;V;1
basate;V;sul;E+RD;1
reticolare;V;a;E;1
a;E;graffi;S;1
graffi;S;mi;PC;1
mi;PC;ricordo;V;1
ricordo;V;che;CS;1
che;CS;lavorava;V;1
lavorava;V;in;E;1
`;X;azienda;S;1
azienda;S;e;CC;1
il;RD;venditore;S;1
venditore;S;in;E;1
cui;PR;andavamo;V;1
andavamo;V;dai;E+RD;1
dai;E+RD;clienti;S;1
clienti;S;voleva;V;1
voleva;V;che;CS;1
io;PE;dicessi;V;1
dicessi;V;che;CS;1
che;CS;modello;V;1
relazionale;A;era;VA;1
era;VA;sibello;V;1
sibello;V;teoricamente;B;1
teoricamente;B;eccezionale;A;1
eccezionale;A;ma;CC;1
non;BN;sarebbe;VA;1
sarebbe;VA;mai;B;1
mai;B;diventato;V;1
diventato;V;produttivo;A;1
produttivo;A;e;CC;1
e;CC;ovviamente;B;1
ovviamente;B;non;BN;1
non;BN;ero;V;1
ero;V;tanto;B;1
tanto;B;d'accordo;V;1
d'accordo;V;e;CC;1
effetti;S;la;RD;1
la;RD;dimostrazione;S;1
dimostrazione;S;è;VA;1
stata;V;che;CS;1
`;X;arco;S;1
arco;S;di;E;1
di;E;7;N;1
7;N;8;N;1
8;N;anni;S;1
anni;S;i;RD;1
i;RD;dbms;S;1
dbms;S;reticolare;V;1
reticolare;V;hanno;VA;1
hanno;VA;smesso;V;1
smesso;V;di;E;1
di;E;vendere;V;1
vendere;V;perché;CS;1
che;PR;effettivamente;B;1
effettivamente;B;all;E+RD;1
`;X;inizio;S;1
inizio;S;non;BN;1
non;BN;era;V;1
era;V;ottimizzato;V;1
ottimizzato;V;nelle;E+RD;1
sue;AP;implementazioni;S;1
implementazioni;S;poi;B;1
poi;B;è;VA;1
diventato;V;talmente;B;1
talmente;B;efficiente;A;1
efficiente;A;che;CS;1
che;CS;ha;VA;1
ha;VA;spiazzato;V;1
spiazzato;V;tutti;T;1
dbms;S;allora;B;1
allora;B;l'altra;V;1
l'altra;V;caratteristica;A;1
caratteristica;A;fondante;S;1
fondante;S;del;E+RD;1
relazionale;A;che;CS;1
il;RD;fondamento;S;1
fondamento;S;su;E;1
su;E;wired;A;1
wired;A;fondamento;S;1
fondamento;S;algebrico;A;1
algebrico;A;cioè;B;1
cioè;B;si;PC;1
si;PC;basa;V;1
basa;V;sul;E+RD;1
sul;E+RD;concetto;S;1
concetto;S;matematico;S;1
matematico;S;di;E;1
relazione;S;come;CS;1
poco;B;e;CC;1
conseguenza;S;ne;PC;1
ne;PC;nasce;V;1
nasce;V;un;RI;1
un;RI;algebra;S;1
algebra;S;relazionale;A;1
relazionale;A;per;E;1
logico;A;alla;E+RD;1
alla;E+RD;struttura;S;1
rappresentazione;S;a;E;1
a;E;degli;RI;1
degli;RI;operatori;S;1
operatori;S;che;PR;1
chiamiamo;V;algebra;A;1
algebra;A;relazionale;A;1
consente;V;poi;B;1
poi;B;di;E;1
di;E;esprimere;V;1
esprimere;V;anche;B;1
vincoli;S;come;E;1
come;E;tutti;PI;1
tutti;PI;tutti;T;1
modelli;S;anche;B;1
anche;B;una;RI;1
rappresentazione;S;molto;B;1
molto;B;naturale;A;1
naturale;A;perché;CS;1
relazioni;S;sono;V;1
sono;V;naturalmente;B;1
naturalmente;B;è;V;1
è;V;facilmente;B;1
facilmente;B;interpretabili;A;1
interpretabili;A;come;CS;1
come;CS;tabelle;S;1
cose;S;non;BN;1
non;BN;coincidono;V;1
coincidono;V;come;CS;1
effetti;S;dobbiamo;VM;1
dobbiamo;VM;dorin;E;1
dorin;E;hans;S;1
hans;S;disambigua;A;1
disambigua;A;re;S;1
re;S;il;RD;1
relazione;S;perché;S;1
perché;S;tenne;V;1
relazione;S;fa;V;1
fa;V;confusione;S;1
confusione;S;in;E;1
analisi;S;in;E;1
in;E;geometria;S;1
geometria;S;avete;V;1
avete;V;rivisto;V;1
rivisto;V;se;CS;1
non;BN;questi;DD;1
questi;DD;posti;V;1
posti;V;universitaria;A;1
universitaria;A;liceo;S;1
liceo;S;il;RD;1
relazione;S;nella;E+RD;1
nella;E+RD;teoria;S;1
teoria;S;degli;E+RD;1
insiemi;S;ora;B;1
ora;B;nel;E+RD;1
nel;E+RD;in;E;1
corso;S;noi;PE;1
noi;PE;parleremo;V;1
indicare;V;quella;PD;1
quella;PD;del;E+RD;1
modello;V;logico;A;1
e;CC;nel;E+RD;1
nel;E+RD;fare;V;1
fare;V;adesso;B;1
adesso;B;brevemente;B;1
brevemente;B;riferimento;S;1
modello;S;matematico;S;1
matematico;S;parleremo;V;1
matematica;S;in;E;1
realtà;S;c;S;1
una;RI;terza;NO;1
modello;S;relazione;S;1
ci;PC;verrà;V;1
verrà;V;scomoda;A;1
scomoda;A;ma;CC;1
ma;CC;quando;CS;1
quando;CS;parleremo;V;1
parleremo;V;della;E+RD;1
della;E+RD;progettazione;S;1
progettazione;S;concettuale;A;1
concettuale;A;perché;CS;1
perché;CS;in;E;1
in;E;italiano;A;1
italiano;A;il;RD;1
termine;S;in;E;1
relazione;S;anche;B;1
anche;B;sinonimo;V;1
sinonimo;V;di;E;1
di;E;associazione;S;1
logica;S;tu;PE;1
tu;PE;sei;V;1
sei;V;in;E;1
relazione;S;con;E;1
con;E;quell;S;1
quell;S;`;V;1
`;V;altro;PI;1
altro;PI;ecco;B;1
ecco;B;questa;DD;1
questa;DD;terza;NO;1
del;E+RD;termine;S;1
noi;PE;cercheremo;V;1
di;E;tradurla;V+PC;1
tradurla;V+PC;usando;V;1
usando;V;la;RD;1
la;RD;perifrasi;S;1
perifrasi;S;associazione;S;1
logica;S;purtroppo;B;1
purtroppo;B;purtroppo;B;1
purtroppo;B;c;S;1
termine;S;inglese;A;1
inglese;A;il;RD;1
modello;S;concettuale;A;1
useremo;V;e;CC;1
il;RD;ten;S;1
ten;S;relationship;S;1
relationship;S;si;PC;1
chiama;V;entity;S;1
entity;S;relationship;S;1
relationship;S;e;CC;1
e;CC;questo;PD;1
questo;PD;relationship;S;1
relationship;S;spesso;B;1
spesso;B;viene;VA;1
viene;VA;tradotto;V;1
tradotto;V;in;E;1
il;RD;che;CS;1
che;CS;crea;V;1
crea;V;confusione;S;1
confusione;S;quindi;B;1
quindi;B;esiste;V;1
un;RI;piano;S;1
piano;S;ora;B;1
è;V;a;E;1
concettuale;A;useremo;V;1
useremo;V;il;RD;1
modello;S;entity;A;1
entity;A;relationship;S;1
relationship;S;che;PR;1
di;E;entità;S;1
entità;S;e;CC;1
di;E;associazioni;S;1
associazioni;S;logiche;A;1
logiche;A;io;PE;1
io;PE;cercherò;V;1
cercherò;V;di;E;1
usare;V;sempre;B;1
sempre;B;il;RD;1
il;RD;tender;S;1
tender;S;associazioni;S;1
associazioni;S;logica;S;1
logica;S;allora;B;1
vediamo;V;da;E;1
da;E;dove;B;1
dove;B;nasce;V;1
nasce;V;questo;DD;1
questo;DD;modello;S;1
relazionale;A;brevemente;B;1
brevemente;B;in;E;1
in;E;al;E+RD;1
al;E+RD;gelo;S;1
gelo;S;degli;E+RD;1
insiemi;S;se;CS;1
voi;PE;prendete;V;1
prendete;V;due;N;1
insiemi;S;e;CC;1
e;CC;ne;PC;1
ne;PC;fate;V;1
fate;V;un;RI;1
e;CC;prendete;V;1
prendete;V;un;RI;1
qualsiasi;A;tutte;PI;1
tutte;PI;insieme;B;1
insieme;B;proprio;B;1
cartesiano;A;create;V;1
create;V;una;RI;1
relazione;S;binaria;A;1
binaria;A;segna;V;1
segna;V;insieme;B;1
due;N;ternario;S;1
ternario;S;sono;V;1
sono;V;insieme;B;1
sono;V;tre;N;1
via;B;quindi;B;1
quindi;B;creando;V;1
creando;V;opportune;A;1
opportune;A;combinazione;S;1
combinazione;S;mediante;E;1
scegliendo;V;un;RI;1
cose;S;voi;PE;1
voi;PE;create;V;1
create;V;quella;PD;1
in;E;matematica;S;1
matematica;S;si;PC;1
chiama;V;maggiore;A;1
maggiore;A;degli;E+RD;1
insiemi;S;una;RI;1
una;RI;ora;B;1
ora;B;quindi;B;1
qualsiasi;A;sottoinsieme;S;1
sottoinsieme;S;proprio;B;1
cartesiano;A;cosa;S;1
cosa;S;sia;VA;1
sia;VA;prodotto;V;1
prodotto;V;partigiano;A;1
partigiano;A;lo;PC;1
lo;PC;sapeva;V;1
sapeva;V;di;E;1
conseguenza;S;la;RD;1
relazione;S;intesa;S;1
intesa;S;in;E;1
maniera;S;matematica;S;1
matematica;S;è;V;1
nook;S;le;PC;1
le;PC;ordinate;V;1
ordinate;V;nel;E+RD;1
la;RD;successione;S;1
successione;S;dei;E+RD;1
domini;S;con;E;1
cui;PR;le;RD;1
le;RD;costruite;V;1
costruite;V;è;V;1
è;V;rilevante;V;1
rilevante;V;un;RI;1
un;RI;accordo;S;1
accordo;S;per;E;1
voi;PE;scrivete;V;1
scrivete;V;di;E;1
due;N;o;CC;1
due;N;cartesiano;S;1
uno;RI;costruite;V;1
costruite;V;due;N;1
diverse;A;dal;E+RD;1
vista;S;degli;E+RD;1
insiemi;S;però;B;1
`;NO;altra;DI;1
altra;DI;cosa;S;1
cosa;S;in;E;1
una;RI;prima;B;1
prima;B;annotazione;S;1
annotazione;S;importante;A;1
la;RD;seguente;A;1
seguente;A;quando;CS;1
costruite;V;un;RI;1
cartesiano;S;l'ordine;SP;1
cui;PR;citati;V;1
citati;V;gli;RD;1
elementi;S;del;E+RD;1
prodotto;S;è;V;1
irrilevante;A;quindi;B;1
in;E;d1;N;1
d1;N;cartesiano;S;1
due;N;quella;PD;1
quella;PD;tabellina;S;1
tabellina;S;che;PR;1
che;PR;viene;V;1
viene;V;fuori;E;1
fuori;E;di;E;1
di;E;a;E;1
a;E;destra;S;1
destra;S;che;CS;1
è;V;contenuto;S;1
contenuto;S;dell;E+RD;1
`;X;insieme;S;1
insieme;S;e;CC;1
e;CC;dal;E+RD;1
vista;S;algebrico;A;1
algebrico;A;la;PC;1
la;PC;potete;VM;1
potete;VM;costruire;V;1
costruire;V;in;E;1
in;E;tanti;DI;1
tanti;DI;modi;S;1
modi;S;facendo;V;1
facendo;V;qualsiasi;DI;1
qualsiasi;DI;permutazione;S;1
permutazione;S;delle;E+RD;1
righe;S;ma;CC;1
è;V;sempre;B;1
sempre;B;lo;RD;1
stesso;A;di;E;1
uno;RI;cartellino;S;1
cartellino;S;2;N;1
2;N;l'accordo;S;1
l'accordo;S;dipende;V;1
da;E;come;B;1
come;B;costruite;V;1
costruite;V;le;RD;1
le;RD;coppie;S;1
coppie;S;di;E;1
questa;DD;insieme;E;1
insieme;E;binario;S;1
binario;S;quindi;B;1
importante;A;che;PR;1
ci;PC;si;PC;1
si;PC;tornerà;V;1
tornerà;V;comoda;A;1
comoda;A;è;V;1
un;RI;ordinamento;S;1
ordinamento;S;in;E;1
cartesiano;B;non;BN;1
non;BN;solo;B;1
solo;B;ma;CC;1
ma;CC;altra;A;1
altra;A;caratteristica;S;1
caratteristica;S;importante;A;1
importante;A;questa;PD;1
è;V;nuclei;S;1
nuclei;S;sono;VA;1
sono;VA;tutte;T;1
tutte;T;diverse;A;1
diverse;A;l'una;S;1
l'una;S;dall;S;1
dall;S;`;E;1
`;E;altra;A;1
altra;A;perché;CS;1
perché;CS;le;PC;1
le;PC;avete;VA;1
avete;VA;costruite;V;1
costruite;V;così;B;1
così;B;se;CS;1
se;CS;ci;PC;1
ci;PC;pensate;V;1
pensate;V;il;RD;1
cartesiano;S;facciamo;V;1
facciamo;V;in;E;1
maniera;S;rende;V;1
rende;V;il;RD;1
il;RD;primo;NO;1
primo;NO;elemento;S;1
elemento;S;di;E;1
insieme;S;poi;B;1
poi;B;un;RI;1
secondo;NO;insieme;S;1
insieme;S;crea;V;1
cartesiano;A;poi;B;1
poi;B;vado;V;1
vado;V;avanti;B;1
avanti;B;ma;CC;1
non;BN;riprendo;V;1
riprendo;V;mai;B;1
mai;B;coppie;S;1
coppie;S;che;CS;1
che;CS;già;B;1
già;B;usato;V;1
usato;V;d'accordo;A;1
d'accordo;A;quindi;B;1
costruzione;S;in;E;1
cartesiano;A;gli;RD;1
elementi;S;sono;V;1
sono;V;tutti;T;1
i;RD;distinti;V;1
distinti;V;detto;V;1
altro;A;modo;S;1
modo;S;facendo;V;1
facendo;V;il;RD;1
insiemi;S;lean;A;1
lean;A;nucle;A;1
nucle;A;che;PR;1
che;PR;derivano;V;1
derivano;V;nel;E+RD;1
nel;E+RD;prodotto;S;1
cartesiano;A;risultante;V;1
risultante;V;sono;V;1
tutte;PI;distinte;A;1
distinte;A;l'altro;B;1
l'altro;B;aspetto;V;1
aspetto;V;è;V;1
che;CS;quando;CS;1
prendo;V;in;E;1
in;E;esame;S;1
esame;S;velo;S;1
velo;S;appena;B;1
detto;V;un;RI;1
un;RI;an;S;1
an;S;oplà;A;1
oplà;A;lei;PE;1
lei;PE;al;E+RD;1
al;E+RD;suo;AP;1
suo;AP;interno;S;1
interno;S;è;V;1
è;V;ordinata;V;1
uno;RI;cartesiano;B;1
cartesiano;B;g2;SP;1
g2;SP;non;BN;1
cartesiano;S;t1;SP;1
t1;SP;ritorniamo;V;1
ritorniamo;V;indietro;B;1
indietro;B;se;CS;1
valore;S;fra;E;1
i;RD;b;S;1
b;S;è;V;1
valore;S;facebook;A;1
facebook;A;leggeteli;V+PC;1
leggeteli;V+PC;combino;V;1
combino;V;e;CC;1
e;CC;metto;V;1
metto;V;prima;B;1
uno;RI;e;CC;1
due;N;costruisco;S;1
costruisco;S;una;RI;1
una;RI;forma;S;1
cartesiano;A;il;RD;1
il;RD;nucleo;S;1
nucleo;S;se;PC;1
se;PC;faccio;V;1
faccio;V;l'altra;S;1
l'altra;S;costruiscono;V;1
costruiscono;V;e;CC;1
e;CC;loop;SW;1
la;SW;diversa;A;1
diversa;A;allora;B;1
allora;B;queste;PD;1
queste;PD;sono;V;1
sono;V;caratteristiche;S;1
caratteristiche;S;a;E;1
forse;B;navate;V;1
navate;V;mai;B;1
mai;B;pensato;V;1
pensato;V;ma;CC;1
che;PR;stanno;VA;1
stanno;VA;tutte;PI;1
tutte;PI;nel;E+RD;1
dominio;S;della;E+RD;1
della;E+RD;giovane;A;1
giovane;A;gli;RD;1
gli;RD;insiemi;S;1
insiemi;S;che;PR;1
che;PR;così;B;1
così;B;ha;VA;1
ha;VA;prodotto;V;1
prodotto;V;cosa;PQ;1
cosa;PQ;fosse;VA;1
fosse;VA;prodotto;V;1
prodotto;V;cartesiano;B;1
cartesiano;B;lo;RD;1
lo;RD;sapevate;A;1
sapevate;A;adesso;B;1
